#
#  Stripped version of finals.all.orig file
#
#
#           Bull A  Bull A  Bull B  Bull B
#  MJD        dX      dY      dX      dY
#
42323.00    32.676  -1.713  0.000   0.000
42324.00    32.634  -1.58   0.000   0.000
42325.00    32.805  -1.479  0.000   0.000
42326.00    33.102  -1.466  0.000   0.000
42327.00    33.393  -1.554  0.000   0.000
42328.00    33.64   -1.722  0.000   0.000
42329.00    33.881  -1.911  0.000   0.000
42330.00    34.116  -2.027  0.000   0.000
42331.00    34.245  -1.963  0.000   0.000
42332.00    34.178  -1.693  0.000   0.000
42333.00    33.988  -1.34   0.000   0.000
42334.00    33.896  -1.11   0.000   0.000
42335.00    34.031  -1.114  0.000   0.000
42336.00    34.266  -1.259  0.000   0.000
42337.00    34.37   -1.351  0.000   0.000
42338.00    34.319  -1.298  0.000   0.000
42339.00    34.331  -1.169  0.000   0.000
42340.00    34.583  -1.071  0.000   0.000
42341.00    35.022  -1.042  0.000   0.000
42342.00    35.482  -1.066  0.000   0.000
42343.00    35.866  -1.121  0.000   0.000
42344.00    36.134  -1.181  0.000   0.000
42345.00    36.232  -1.215  0.000   0.000
42346.00    36.132  -1.223  0.000   0.000
42347.00    35.93   -1.238  0.000   0.000
42348.00    35.772  -1.259  0.000   0.000
42349.00    35.697  -1.21   0.000   0.000
42350.00    35.635  -1.031  0.000   0.000
42351.00    35.555  -0.777  0.000   0.000
42352.00    35.548  -0.58   0.000   0.000
42353.00    35.724  -0.519  0.000   0.000
42354.00    36.079  -0.567  0.000   0.000
42355.00    36.484  -0.651  0.000   0.000
42356.00    36.804  -0.726  0.000   0.000
42357.00    36.995  -0.776  0.000   0.000
42358.00    37.092  -0.78   0.000   0.000
42359.00    37.136  -0.7    0.000   0.000
42360.00    37.135  -0.509  0.000   0.000
42361.00    37.085  -0.24   0.000   0.000
42362.00    37.016  -0.005  0.000   0.000
42363.00    36.982  0.067   0.000   0.000
42364.00    37.025  -0.047  0.000   0.000
42365.00    37.146  -0.221  0.000   0.000
42366.00    37.319  -0.28   0.000   0.000
42367.00    37.523  -0.16   0.000   0.000
42368.00    37.778  0.047   0.000   0.000
42369.00    38.116  0.197   0.000   0.000
42370.00    38.519  0.215   0.000   0.000
42371.00    38.874  0.129   0.000   0.000
42372.00    39.038  0.037   0.000   0.000
42373.00    38.959  0.013   0.000   0.000
42374.00    38.721  0.042   0.000   0.000
42375.00    38.457  0.046   0.000   0.000
42376.00    38.251  0.007   0.000   0.000
42377.00    38.129  0.026   0.000   0.000
42378.00    38.095  0.205   0.000   0.000
42379.00    38.147  0.477   0.000   0.000
42380.00    38.287  0.641   0.000   0.000
42381.00    38.522  0.578   0.000   0.000
42382.00    38.831  0.381   0.000   0.000
42383.00    39.12   0.242   0.000   0.000
42384.00    39.263  0.251   0.000   0.000
42385.00    39.218  0.355   0.000   0.000
42386.00    39.079  0.466   0.000   0.000
42387.00    38.979  0.56    0.000   0.000
42388.00    38.961  0.669   0.000   0.000
42389.00    38.957  0.815   0.000   0.000
42390.00    38.867  0.961   0.000   0.000
42391.00    38.676  1.027   0.000   0.000
42392.00    38.495  0.963   0.000   0.000
42393.00    38.486  0.819   0.000   0.000
42394.00    38.704  0.724   0.000   0.000
42395.00    39.036  0.776   0.000   0.000
42396.00    39.343  0.954   0.000   0.000
42397.00    39.606  1.142   0.000   0.000
42398.00    39.857  1.228   0.000   0.000
42399.00    40.025  1.194   0.000   0.000
42400.00    39.984  1.121   0.000   0.000
42401.00    39.751  1.100   0.000   0.000
42402.00    39.503  1.135   0.000   0.000
42403.00    39.346  1.128   0.000   0.000
42404.00    39.21   1.013   0.000   0.000
42405.00    39.019  0.889   0.000   0.000
42406.00    38.851  0.924   0.000   0.000
42407.00    38.83   1.117   0.000   0.000
42408.00    38.977  1.24    0.000   0.000
42409.00    39.237  1.096   0.000   0.000
42410.00    39.556  0.777   0.000   0.000
42411.00    39.851  0.568   0.000   0.000
42412.00    39.981  0.627   0.000   0.000
42413.00    39.881  0.847   0.000   0.000
42414.00    39.658  1.037   0.000   0.000
42415.00    39.483  1.129   0.000   0.000
42416.00    39.405  1.174   0.000   0.000
42417.00    39.348  1.204   0.000   0.000
42418.00    39.226  1.192   0.000   0.000
42419.00    39.023  1.112   0.000   0.000
42420.00    38.799  0.992   0.000   0.000
42421.00    38.672  0.884   0.000   0.000
42422.00    38.736  0.825   0.000   0.000
42423.00    38.961  0.838   0.000   0.000
42424.00    39.219  0.932   0.000   0.000
42425.00    39.431  1.082   0.000   0.000
42426.00    39.588  1.21    0.000   0.000
42427.00    39.642  1.239   0.000   0.000
42428.00    39.522  1.167   0.000   0.000
42429.00    39.297  1.079   0.000   0.000
42430.00    39.166  1.035   0.000   0.000
42431.00    39.193  0.979   0.000   0.000
42432.00    39.185  0.819   0.000   0.000
42433.00    38.957  0.601   0.000   0.000
42434.00    38.595  0.511   0.000   0.000
42435.00    38.326  0.626   0.000   0.000
42436.00    38.256  0.752   0.000   0.000
42437.00    38.354  0.637   0.000   0.000
42438.00    38.593  0.314   0.000   0.000
42439.00    38.925  0.093   0.000   0.000
42440.00    39.206  0.188   0.000   0.000
42441.00    39.306  0.475   0.000   0.000
42442.00    39.26   0.689   0.000   0.000
42443.00    39.181  0.734   0.000   0.000
42444.00    39.094  0.697   0.000   0.000
42445.00    38.964  0.628   0.000   0.000
42446.00    38.826  0.468   0.000   0.000
42447.00    38.736  0.203   0.000   0.000
42448.00    38.642  -0.053  0.000   0.000
42449.00    38.471  -0.185  0.000   0.000
42450.00    38.296  -0.206  0.000   0.000
42451.00    38.28   -0.197  0.000   0.000
42452.00    38.47   -0.171  0.000   0.000
42453.00    38.756  -0.075  0.000   0.000
42454.00    39.002  0.075   0.000   0.000
42455.00    39.124  0.152   0.000   0.000
42456.00    39.092  0.059   0.000   0.000
42457.00    38.986  -0.146  0.000   0.000
42458.00    38.969  -0.328  0.000   0.000
42459.00    39.099  -0.448  0.000   0.000
42460.00    39.194  -0.588  0.000   0.000
42461.00    39.041  -0.782  0.000   0.000
42462.00    38.674  -0.915  0.000   0.000
42463.00    38.323  -0.883  0.000   0.000
42464.00    38.14   -0.796  0.000   0.000
42465.00    38.127  -0.867  0.000   0.000
42466.00    38.252  -1.11   0.000   0.000
42467.00    38.485  -1.267  0.000   0.000
42468.00    38.732  -1.13   0.000   0.000
42469.00    38.893  -0.821  0.000   0.000
42470.00    38.975  -0.635  0.000   0.000
42471.00    39.018  -0.681  0.000   0.000
42472.00    38.985  -0.828  0.000   0.000
42473.00    38.853  -0.969  0.000   0.000
42474.00    38.758  -1.159  0.000   0.000
42475.00    38.824  -1.454  0.000   0.000
42476.00    38.914  -1.745  0.000   0.000
42477.00    38.778  -1.889  0.000   0.000
42478.00    38.452  -1.896  0.000   0.000
42479.00    38.286  -1.89   0.000   0.000
42480.00    38.513  -1.901  0.000   0.000
42481.00    38.986  -1.835  0.000   0.000
42482.00    39.396  -1.665  0.000   0.000
42483.00    39.591  -1.533  0.000   0.000
42484.00    39.605  -1.605  0.000   0.000
42485.00    39.548  -1.867  0.000   0.000
42486.00    39.541  -2.147  0.000   0.000
42487.00    39.65   -2.319  0.000   0.000
42488.00    39.795  -2.415  0.000   0.000
42489.00    39.814  -2.52   0.000   0.000
42490.00    39.657  -2.629  0.000   0.000
42491.00    39.464  -2.682  0.000   0.000
42492.00    39.396  -2.701  0.000   0.000
42493.00    39.488  -2.786  0.000   0.000
42494.00    39.668  -2.936  0.000   0.000
42495.00    39.827  -2.979  0.000   0.000
42496.00    39.877  -2.78   0.000   0.000
42497.00    39.812  -2.461  0.000   0.000
42498.00    39.733  -2.302  0.000   0.000
42499.00    39.715  -2.422  0.000   0.000
42500.00    39.702  -2.665  0.000   0.000
42501.00    39.636  -2.841  0.000   0.000
42502.00    39.626  -2.938  0.000   0.000
42503.00    39.785  -3.052  0.000   0.000
42504.00    39.958  -3.19   0.000   0.000
42505.00    39.852  -3.28   0.000   0.000
42506.00    39.493  -3.32   0.000   0.000
42507.00    39.294  -3.379  0.000   0.000
42508.00    39.556  -3.449  0.000   0.000
42509.00    40.091  -3.423  0.000   0.000
42510.00    40.474  -3.259  0.000   0.000
42511.00    40.524  -3.09   0.000   0.000
42512.00    40.372  -3.094  0.000   0.000
42513.00    40.203  -3.293  0.000   0.000
42514.00    40.109  -3.548  0.000   0.000
42515.00    40.136  -3.724  0.000   0.000
42516.00    40.285  -3.809  0.000   0.000
42517.00    40.46   -3.869  0.000   0.000
42518.00    40.538  -3.941  0.000   0.000
42519.00    40.515  -4.017  0.000   0.000
42520.00    40.515  -4.089  0.000   0.000
42521.00    40.648  -4.168  0.000   0.000
42522.00    40.892  -4.224  0.000   0.000
42523.00    41.099  -4.16   0.000   0.000
42524.00    41.112  -3.916  0.000   0.000
42525.00    40.908  -3.593  0.000   0.000
42526.00    40.627  -3.417  0.000   0.000
42527.00    40.429  -3.518  0.000   0.000
42528.00    40.357  -3.783  0.000   0.000
42529.00    40.374  -3.977  0.000   0.000
42530.00    40.49   -3.987  0.000   0.000
42531.00    40.706  -3.887  0.000   0.000
42532.00    40.87   -3.81   0.000   0.000
42533.00    40.772  -3.829  0.000   0.000
42534.00    40.455  -3.952  0.000   0.000
42535.00    40.256  -4.145  0.000   0.000
42536.00    40.414  -4.312  0.000   0.000
42537.00    40.754  -4.337  0.000   0.000
42538.00    40.897  -4.2    0.000   0.000
42539.00    40.691  -4.027  0.000   0.000
42540.00    40.305  -3.963  0.000   0.000
42541.00    39.96   -4.026  0.000   0.000
42542.00    39.749  -4.136  0.000   0.000
42543.00    39.691  -4.231  0.000   0.000
42544.00    39.806  -4.32   0.000   0.000
42545.00    40.054  -4.417  0.000   0.000
42546.00    40.291  -4.493  0.000   0.000
42547.00    40.377  -4.511  0.000   0.000
42548.00    40.308  -4.47   0.000   0.000
42549.00    40.209  -4.401  0.000   0.000
42550.00    40.208  -4.319  0.000   0.000
42551.00    40.312  -4.196  0.000   0.000
42552.00    40.399  -3.995  0.000   0.000
42553.00    40.331  -3.742  0.000   0.000
42554.00    40.074  -3.556  0.000   0.000
42555.00    39.733  -3.562  0.000   0.000
42556.00    39.479  -3.748  0.000   0.000
42557.00    39.434  -3.941  0.000   0.000
42558.00    39.61   -3.962  0.000   0.000
42559.00    39.883  -3.8    0.000   0.000
42560.00    40.054  -3.609  0.000   0.000
42561.00    39.99   -3.564  0.000   0.000
42562.00    39.751  -3.721  0.000   0.000
42563.00    39.531  -3.991  0.000   0.000
42564.00    39.455  -4.207  0.000   0.000
42565.00    39.452  -4.244  0.000   0.000
42566.00    39.34   -4.116  0.000   0.000
42567.00    39.017  -3.955  0.000   0.000
42568.00    38.532  -3.872  0.000   0.000
42569.00    38.028  -3.851  0.000   0.000
42570.00    37.638  -3.82   0.000   0.000
42571.00    37.447  -3.788  0.000   0.000
42572.00    37.489  -3.842  0.000   0.000
42573.00    37.726  -3.999  0.000   0.000
42574.00    38.032  -4.133  0.000   0.000
42575.00    38.207  -4.097  0.000   0.000
42576.00    38.093  -3.87   0.000   0.000
42577.00    37.703  -3.571  0.000   0.000
42578.00    37.236  -3.338  0.000   0.000
42579.00    36.936  -3.225  0.000   0.000
42580.00    36.893  -3.183  0.000   0.000
42581.00    36.96   -3.137  0.000   0.000
42582.00    36.889  -3.073  0.000   0.000
42583.00    36.559  -3.057  0.000   0.000
42584.00    36.107  -3.149  0.000   0.000
42585.00    35.815  -3.303  0.000   0.000
42586.00    35.839  -3.385  0.000   0.000
42587.00    36.067  -3.31   0.000   0.000
42588.00    36.253  -3.142  0.000   0.000
42589.00    36.257  -3.036  0.000   0.000
42590.00    36.105  -3.092  0.000   0.000
42591.00    35.867  -3.276  0.000   0.000
42592.00    35.587  -3.452  0.000   0.000
42593.00    35.326  -3.499  0.000   0.000
42594.00    35.137  -3.419  0.000   0.000
42595.00    34.943  -3.326  0.000   0.000
42596.00    34.572  -3.321  0.000   0.000
42597.00    33.978  -3.36   0.000   0.000
42598.00    33.37   -3.33   0.000   0.000
42599.00    33.03   -3.23   0.000   0.000
42600.00    33.057  -3.206  0.000   0.000
42601.00    33.337  -3.35   0.000   0.000
42602.00    33.678  -3.532  0.000   0.000
42603.00    33.892  -3.509  0.000   0.000
42604.00    33.802  -3.201  0.000   0.000
42605.00    33.336  -2.778  0.000   0.000
42606.00    32.638  -2.481  0.000   0.000
42607.00    32.01   -2.412  0.000   0.000
42608.00    31.697  -2.514  0.000   0.000
42609.00    31.705  -2.672  0.000   0.000
42610.00    31.813  -2.809  0.000   0.000
42611.00    31.758  -2.908  0.000   0.000
42612.00    31.465  -2.988  0.000   0.000
42613.00    31.118  -3.063  0.000   0.000
42614.00    30.958  -3.114  0.000   0.000
42615.00    31.029  -3.095  0.000   0.000
42616.00    31.17   -2.985  0.000   0.000
42617.00    31.223  -2.825  0.000   0.000
42618.00    31.149  -2.704  0.000   0.000
42619.00    30.942  -2.698  0.000   0.000
42620.00    30.617  -2.799  0.000   0.000
42621.00    30.316  -2.919  0.000   0.000
42622.00    30.229  -2.988  0.000   0.000
42623.00    30.303  -3.042  0.000   0.000
42624.00    30.19   -3.161  0.000   0.000
42625.00    29.655  -3.324  0.000   0.000
42626.00    28.937  -3.394  0.000   0.000
42627.00    28.525  -3.304  0.000   0.000
42628.00    28.634  -3.183  0.000   0.000
42629.00    29.054  -3.205  0.000   0.000
42630.00    29.439  -3.327  0.000   0.000
42631.00    29.583  -3.32   0.000   0.000
42632.00    29.436  -3.059  0.000   0.000
42633.00    29.046  -2.692  0.000   0.000
42634.00    28.527  -2.455  0.000   0.000
42635.00    28.016  -2.414  0.000   0.000
42636.00    27.617  -2.481  0.000   0.000
42637.00    27.419  -2.591  0.000   0.000
42638.00    27.478  -2.759  0.000   0.000
42639.00    27.724  -2.968  0.000   0.000
42640.00    27.938  -3.119  0.000   0.000
42641.00    27.962  -3.138  0.000   0.000
42642.00    27.861  -3.062  0.000   0.000
42643.00    27.81   -2.969  0.000   0.000
42644.00    27.857  -2.863  0.000   0.000
42645.00    27.903  -2.693  0.000   0.000
42646.00    27.854  -2.477  0.000   0.000
42647.00    27.677  -2.344  0.000   0.000
42648.00    27.403  -2.405  0.000   0.000
42649.00    27.172  -2.623  0.000   0.000
42650.00    27.183  -2.857  0.000   0.000
42651.00    27.423  -3.033  0.000   0.000
42652.00    27.55   -3.201  0.000   0.000
42653.00    27.248  -3.396  0.000   0.000
42654.00    26.664  -3.527  0.000   0.000
42655.00    26.303  -3.484  0.000   0.000
42656.00    26.468  -3.325  0.000   0.000
42657.00    26.965  -3.221  0.000   0.000
42658.00    27.361  -3.219  0.000   0.000
42659.00    27.395  -3.177  0.000   0.000
42660.00    27.125  -2.992  0.000   0.000
42661.00    26.806  -2.774  0.000   0.000
42662.00    26.652  -2.685  0.000   0.000
42663.00    26.621  -2.694  0.000   0.000
42664.00    26.478  -2.635  0.000   0.000
42665.00    26.144  -2.494  0.000   0.000
42666.00    25.913  -2.458  0.000   0.000
42667.00    26.119  -2.64   0.000   0.000
42668.00    26.679  -2.891  0.000   0.000
42669.00    27.169  -2.977  0.000   0.000
42670.00    27.34   -2.86   0.000   0.000
42671.00    27.333  -2.689  0.000   0.000
42672.00    27.363  -2.566  0.000   0.000
42673.00    27.426  -2.442  0.000   0.000
42674.00    27.398  -2.269  0.000   0.000
42675.00    27.245  -2.138  0.000   0.000
42676.00    27.039  -2.181  0.000   0.000
42677.00    26.888  -2.395  0.000   0.000
42678.00    26.908  -2.632  0.000   0.000
42679.00    27.127  -2.776  0.000   0.000
42680.00    27.376  -2.859  0.000   0.000
42681.00    27.412  -2.962  0.000   0.000
42682.00    27.224  -3.069  0.000   0.000
42683.00    27.096  -3.086  0.000   0.000
42684.00    27.287  -2.99   0.000   0.000
42685.00    27.73   -2.87   0.000   0.000
42686.00    28.1    -2.778  0.000   0.000
42687.00    28.134  -2.657  0.000   0.000
42688.00    27.87   -2.469  0.000   0.000
42689.00    27.631  -2.328  0.000   0.000
42690.00    27.737  -2.357  0.000   0.000
42691.00    28.141  -2.465  0.000   0.000
42692.00    28.408  -2.407  0.000   0.000
42693.00    28.222  -2.123  0.000   0.000
42694.00    27.839  -1.865  0.000   0.000
42695.00    27.822  -1.894  0.000   0.000
42696.00    28.345  -2.158  0.000   0.000
42697.00    29.005  -2.373  0.000   0.000
42698.00    29.382  -2.375  0.000   0.000
42699.00    29.494  -2.249  0.000   0.000
42700.00    29.578  -2.132  0.000   0.000
42701.00    29.679  -2.038  0.000   0.000
42702.00    29.671  -1.92   0.000   0.000
42703.00    29.538  -1.81   0.000   0.000
42704.00    29.396  -1.786  0.000   0.000
42705.00    29.319  -1.848  0.000   0.000
42706.00    29.308  -1.903  0.000   0.000
42707.00    29.393  -1.888  0.000   0.000
42708.00    29.6    -1.846  0.000   0.000
42709.00    29.863  -1.857  0.000   0.000
42710.00    30.073  -1.929  0.000   0.000
42711.00    30.229  -1.99   0.000   0.000
42712.00    30.428  -1.982  0.000   0.000
42713.00    30.714  -1.903  0.000   0.000
42714.00    30.982  -1.764  0.000   0.000
42715.00    31.066  -1.546  0.000   0.000
42716.00    30.926  -1.273  0.000   0.000
42717.00    30.755  -1.077  0.000   0.000
42718.00    30.838  -1.097  0.000   0.000
42719.00    31.237  -1.281  0.000   0.000
42720.00    31.649  -1.381  0.000   0.000
42721.00    31.733  -1.225  0.000   0.000
42722.00    31.56   -0.937  0.000   0.000
42723.00    31.549  -0.794  0.000   0.000
42724.00    31.932  -0.909  0.000   0.000
42725.00    32.475  -1.133  0.000   0.000
42726.00    32.824  -1.274  0.000   0.000
42727.00    32.93   -1.283  0.000   0.000
42728.00    32.958  -1.22   0.000   0.000
42729.00    32.967  -1.125  0.000   0.000
42730.00    32.886  -1.006  0.000   0.000
