#
#  Stripped version of finals.all.orig file
#
#
#            Bull A      Bull A      Bull B     Bull B
#  MJD         dX          dY          dX         dY
#
49206.00     -0.030     -0.387       0.098      -0.202
49207.00     -0.017     -0.362      -0.079      -0.246
49208.00      0.032     -0.301      -0.236      -0.485
49209.00      0.080     -0.206      -0.339      -0.538
49210.00      0.086     -0.092      -0.222      -0.633
49211.00      0.082      0.044       0.014      -0.813
49212.00      0.076      0.135       0.207      -0.959
49213.00      0.065      0.139       0.265      -1.171
49214.00      0.046      0.067       0.156      -1.176
49215.00      0.016     -0.055       0.034      -0.980
49216.00     -0.014     -0.204      -0.054      -0.992
49217.00     -0.021     -0.345      -0.105      -1.047
49218.00      0.009     -0.342      -0.088      -1.213
49219.00      0.016     -0.325      -0.057      -1.351
49220.00      0.010     -0.297      -0.036      -1.290
49221.00      0.037     -0.213      -0.019      -1.129
49222.00      0.107     -0.129      -0.030      -1.035
49223.00      0.216     -0.120      -0.055      -0.786
49224.00      0.364     -0.250      -0.112      -0.698
49225.00      0.478     -0.394      -0.083      -0.565
49226.00      0.491     -0.453       0.049      -0.454
49227.00      0.407     -0.423       0.186      -0.432
49228.00      0.279     -0.340       0.316      -0.437
49229.00      0.157     -0.243       0.342      -0.366
49230.00      0.083     -0.158       0.326      -0.349
49231.00      0.095     -0.056       0.259      -0.453
49232.00      0.194      0.024       0.198      -0.563
49233.00      0.318      0.045       0.178      -0.595
49234.00      0.371      0.031       0.101      -0.501
49235.00      0.338      0.005      -0.066      -0.299
49236.00      0.268     -0.019      -0.163      -0.533
49237.00      0.194     -0.052      -0.239      -0.646
49238.00      0.135     -0.113      -0.094      -0.615
49239.00      0.102     -0.170       0.205      -0.646
49240.00      0.099     -0.207       0.452      -0.667
49241.00      0.121     -0.236       0.485      -0.939
49242.00      0.147     -0.267       0.430      -0.982
49243.00      0.155     -0.293       0.271      -0.803
49244.00      0.134     -0.312       0.189      -0.727
49245.00      0.091     -0.332       0.103      -0.782
49246.00      0.027     -0.339       0.048      -0.779
49247.00     -0.045     -0.239      -0.117      -0.655
49248.00     -0.100     -0.192      -0.356      -0.556
49249.00     -0.108     -0.295      -0.471      -0.762
49250.00     -0.063     -0.413      -0.429      -0.859
49251.00      0.004     -0.406      -0.305      -0.918
49252.00      0.066     -0.222      -0.270      -0.833
49253.00      0.130      0.052      -0.354      -0.492
49254.00      0.132      0.053      -0.387      -0.431
49255.00      0.074     -0.085      -0.303      -0.467
49256.00      0.017     -0.122      -0.148      -0.544
49257.00     -0.028     -0.126      -0.081      -0.568
49258.00     -0.055     -0.151      -0.113      -0.482
49259.00     -0.059     -0.233      -0.163      -0.631
49260.00     -0.018     -0.393      -0.203      -0.744
49261.00      0.111     -0.434      -0.208      -0.803
49262.00      0.178     -0.376      -0.184      -0.708
49263.00      0.166     -0.393      -0.189      -0.694
49264.00      0.109     -0.436      -0.240      -0.769
49265.00      0.037     -0.458      -0.276      -0.898
49266.00     -0.025     -0.407      -0.122      -0.896
49267.00     -0.049     -0.245       0.085      -0.774
49268.00     -0.003     -0.053       0.249      -0.745
49269.00      0.041      0.045       0.340      -0.756
49270.00      0.032      0.026       0.211      -0.816
49271.00     -0.004     -0.052       0.060      -0.623
49272.00     -0.040     -0.129      -0.050      -0.512
49273.00     -0.054     -0.185      -0.089      -0.551
49274.00     -0.060     -0.288      -0.134      -0.459
49275.00     -0.096     -0.295      -0.361      -0.309
49276.00     -0.129     -0.227      -0.651      -0.197
49277.00     -0.113     -0.195      -0.854      -0.288
49278.00     -0.055     -0.189      -0.758      -0.627
49279.00     -0.006     -0.168      -0.489      -0.911
49280.00     -0.018     -0.150      -0.269      -0.875
49281.00     -0.053     -0.090      -0.200      -0.616
49282.00     -0.060     -0.063      -0.203      -0.436
49283.00     -0.041     -0.079      -0.139      -0.468
49284.00     -0.019     -0.097      -0.012      -0.504
49285.00      0.002     -0.129       0.041      -0.612
49286.00      0.025     -0.176      -0.008      -0.592
49287.00      0.044     -0.216      -0.073      -0.703
49288.00      0.033     -0.252      -0.165      -0.728
49289.00      0.003     -0.287      -0.191      -0.679
49290.00     -0.029     -0.305      -0.226      -0.728
49291.00     -0.065     -0.298      -0.212      -0.661
49292.00     -0.092     -0.283      -0.207      -0.673
49293.00     -0.090     -0.280      -0.214      -0.839
49294.00     -0.042     -0.292      -0.163      -0.758
49295.00      0.047     -0.338      -0.167      -0.888
49296.00      0.140     -0.351      -0.101      -0.603
49297.00      0.200     -0.307      -0.052      -0.400
49298.00      0.206     -0.247      -0.126      -0.294
49299.00      0.154     -0.184      -0.280      -0.248
49300.00      0.041     -0.128      -0.401      -0.357
49301.00     -0.127     -0.094      -0.430      -0.609
49302.00     -0.270     -0.077      -0.443      -0.692
49303.00     -0.358     -0.061      -0.561      -0.559
49304.00     -0.395     -0.056      -0.736      -0.157
49305.00     -0.373     -0.087      -0.845      -0.052
49306.00     -0.303     -0.148      -0.771      -0.224
49307.00     -0.213     -0.209      -0.487      -0.530
49308.00     -0.136     -0.267      -0.210      -0.585
49309.00     -0.081     -0.350      -0.128      -0.495
49310.00     -0.037     -0.428      -0.108      -0.310
49311.00     -0.006     -0.453      -0.048      -0.198
49312.00      0.000     -0.423       0.027      -0.091
49313.00     -0.012     -0.370       0.037      -0.240
49314.00     -0.031     -0.314      -0.052      -0.320
49315.00     -0.052     -0.256      -0.126      -0.537
49316.00     -0.074     -0.206      -0.212      -0.675
49317.00     -0.086     -0.170      -0.299      -0.788
49318.00     -0.085     -0.135      -0.287      -0.857
49319.00     -0.081     -0.085      -0.275      -0.814
49320.00     -0.075     -0.042      -0.139      -0.784
49321.00     -0.063     -0.041      -0.038      -0.732
49322.00     -0.051     -0.090       0.027      -0.604
49323.00     -0.071     -0.161       0.044      -0.399
49324.00     -0.111     -0.198      -0.031      -0.194
49325.00     -0.152     -0.198      -0.005       0.126
49326.00     -0.193     -0.190      -0.060       0.031
49327.00     -0.228     -0.181      -0.152      -0.161
49328.00     -0.245     -0.180      -0.275      -0.332
49329.00     -0.229     -0.202      -0.360      -0.748
49330.00     -0.188     -0.260      -0.412      -0.999
49331.00     -0.139     -0.267      -0.402      -1.235
49332.00     -0.098     -0.113      -0.379      -1.127
49333.00     -0.068      0.095      -0.372      -0.754
49334.00     -0.054      0.135      -0.286      -0.664
49335.00     -0.050      0.018      -0.105      -0.726
49336.00     -0.044     -0.134       0.015      -0.787
49337.00     -0.019     -0.179       0.136      -0.741
49338.00      0.020     -0.145       0.109      -0.608
49339.00      0.052     -0.132       0.119      -0.454
49340.00      0.061     -0.167       0.126      -0.202
49341.00      0.047     -0.214       0.080      -0.142
49342.00      0.016     -0.211      -0.015      -0.184
49343.00     -0.024     -0.132      -0.121      -0.374
49344.00     -0.052     -0.070      -0.245      -0.546
49345.00     -0.059     -0.061      -0.363      -0.680
49346.00     -0.051     -0.091      -0.427      -0.803
49347.00     -0.037     -0.121      -0.437      -0.943
49348.00     -0.019     -0.137      -0.290      -0.966
49349.00      0.003     -0.147      -0.149      -0.802
49350.00      0.021     -0.147      -0.123      -0.535
49351.00      0.023     -0.114      -0.141      -0.258
49352.00      0.034     -0.083      -0.163      -0.103
49353.00      0.067     -0.088      -0.177      -0.021
49354.00      0.110     -0.124      -0.161      -0.144
49355.00      0.145     -0.159      -0.134      -0.166
49356.00      0.150     -0.169      -0.164      -0.343
49357.00      0.107     -0.156      -0.231      -0.494
49358.00      0.009     -0.124      -0.343      -0.613
49359.00     -0.126     -0.190      -0.348      -0.722
49360.00     -0.242     -0.240      -0.340      -0.553
49361.00     -0.319     -0.184      -0.291      -0.268
49362.00     -0.368     -0.101      -0.283      -0.056
49363.00     -0.391     -0.042      -0.308      -0.076
49364.00     -0.389     -0.034      -0.354      -0.317
49365.00     -0.368     -0.069      -0.408      -0.499
49366.00     -0.326     -0.111      -0.441      -0.522
49367.00     -0.260     -0.129      -0.459      -0.425
49368.00     -0.197     -0.114      -0.436      -0.210
49369.00     -0.160     -0.080      -0.426      -0.036
49370.00     -0.146     -0.013      -0.415      -0.074
49371.00     -0.147      0.039      -0.434      -0.265
49372.00     -0.150      0.039      -0.501      -0.403
49373.00     -0.143     -0.053      -0.566      -0.464
49374.00     -0.140     -0.124      -0.555      -0.434
49375.00     -0.144     -0.092      -0.517      -0.698
49376.00     -0.138     -0.050      -0.330      -0.717
49377.00     -0.113     -0.020      -0.226      -0.753
49378.00     -0.076     -0.001      -0.137      -0.447
49379.00     -0.044     -0.028      -0.168      -0.130
49380.00     -0.042     -0.071      -0.318      -0.017
49381.00     -0.078     -0.112      -0.452      -0.075
49382.00     -0.137     -0.147      -0.540      -0.332
49383.00     -0.209     -0.148      -0.524      -0.545
49384.00     -0.292     -0.098      -0.541      -0.428
49385.00     -0.386     -0.015      -0.704      -0.183
49386.00     -0.479      0.079      -0.763      -0.240
49387.00     -0.535      0.167      -0.769      -0.421
49388.00     -0.549      0.272      -0.607      -0.471
49389.00     -0.528      0.348      -0.477      -0.367
49390.00     -0.476      0.334      -0.298      -0.283
49391.00     -0.378      0.193      -0.252      -0.332
49392.00     -0.214     -0.044      -0.234      -0.456
49393.00      0.003     -0.186      -0.167      -0.674
49394.00      0.196     -0.215      -0.119      -0.729
49395.00      0.272     -0.218      -0.131      -0.807
49396.00      0.224     -0.218      -0.185      -0.720
49397.00      0.099     -0.205      -0.313      -0.582
49398.00     -0.057     -0.176      -0.396      -0.594
49399.00     -0.190     -0.124      -0.508      -0.651
49400.00     -0.255     -0.043      -0.626      -0.767
49401.00     -0.234      0.080      -0.753      -0.706
49402.00     -0.157      0.220      -0.799      -0.668
49403.00     -0.059      0.348      -0.690      -0.804
49404.00      0.034      0.428      -0.630      -0.924
49405.00      0.087      0.401      -0.564      -1.039
49406.00      0.075      0.235      -0.605      -0.960
49407.00      0.024      0.047      -0.601      -0.542
49408.00     -0.040     -0.103      -0.681      -0.363
49409.00     -0.104     -0.213      -0.759      -0.492
49410.00     -0.155     -0.277      -0.837      -0.656
49411.00     -0.187     -0.265      -0.809      -0.829
49412.00     -0.192     -0.177      -0.738      -0.782
49413.00     -0.162     -0.043      -0.622      -0.567
49414.00     -0.093      0.122      -0.640      -0.382
49415.00     -0.002      0.311      -0.557      -0.382
49416.00      0.088      0.502      -0.493      -0.423
49417.00      0.158      0.647      -0.365      -0.288
49418.00      0.180      0.679      -0.251      -0.296
49419.00      0.129      0.540      -0.194      -0.267
49420.00     -0.001      0.228      -0.226      -0.305
49421.00     -0.170     -0.029      -0.214      -0.401
49422.00     -0.320     -0.148      -0.170      -0.418
49423.00     -0.389     -0.169      -0.150      -0.477
49424.00     -0.363     -0.121      -0.172      -0.602
49425.00     -0.280     -0.034      -0.193      -0.485
49426.00     -0.188      0.052      -0.215      -0.410
49427.00     -0.123      0.104      -0.224      -0.357
49428.00     -0.131      0.143      -0.266      -0.427
49429.00     -0.197      0.196      -0.246      -0.279
49430.00     -0.244      0.219      -0.190      -0.260
49431.00     -0.238      0.198       0.026      -0.213
49432.00     -0.201      0.158       0.144      -0.415
49433.00     -0.168      0.093       0.095      -0.711
49434.00     -0.175      0.006       0.073      -0.725
49435.00     -0.242     -0.056       0.018      -0.374
49436.00     -0.314     -0.051      -0.093      -0.103
49437.00     -0.354     -0.030      -0.250      -0.083
49438.00     -0.361     -0.029      -0.421      -0.450
49439.00     -0.345     -0.019      -0.497      -0.583
49440.00     -0.322      0.002      -0.542      -0.627
