#
#  Stripped version of finals.all.orig file
#
#
#          Bull A     Bull A      Bull A      Bull B      Bull B      Bull B
#  MJD     PM-x       PM-y        UT1-UTC     PM-x        PM-y        UT1-UTC
#
42042.00   0.103746   0.262251  -0.2836854    0.131000    0.263000   -0.2876000
42043.00   0.103816   0.260657  -0.2861463    0.131000    0.261000   -0.2903000
42044.00   0.103849   0.259051  -0.2887288    0.131000    0.260000   -0.2930000
42045.00   0.103845   0.257437  -0.2914337    0.131000    0.258000   -0.2952000
42046.00   0.103805   0.255813  -0.2942442    0.131000    0.256000   -0.2974000
42047.00   0.103728   0.254183  -0.2971285    0.131000    0.254000   -0.2997000
42048.00   0.103613   0.252548   0.6999577    0.131000    0.252000    0.6981000
42049.00   0.103459   0.250912   0.6970678    0.131000    0.250000    0.6959000
42050.00   0.103264   0.249280   0.6942575    0.130000    0.248000    0.6934000
42051.00   0.103028   0.247655   0.6915715    0.129000    0.246000    0.6909000
42052.00   0.102751   0.246038   0.6890254    0.129000    0.243000    0.6885000
42053.00   0.102434   0.244432   0.6865897    0.128000    0.241000    0.6860000
42054.00   0.102077   0.242835   0.6841878    0.127000    0.239000    0.6835000
42055.00   0.101678   0.241249   0.6817150    0.126000    0.237000    0.6807000
42056.00   0.101236   0.239674   0.6790766    0.125000    0.235000    0.6778000
42057.00   0.100750   0.238110   0.6762273    0.125000    0.232000    0.6750000
42058.00   0.100222   0.236557   0.6731927    0.124000    0.230000    0.6721000
42059.00   0.099653   0.235016   0.6700606    0.123000    0.228000    0.6693000
42060.00   0.099045   0.233489   0.6669475    0.122000    0.226000    0.6666000
42061.00   0.098399   0.231975   0.6639589    0.120000    0.224000    0.6639000
42062.00   0.097719   0.230476   0.6611611    0.119000    0.222000    0.6611000
42063.00   0.097006   0.228990   0.6585751    0.118000    0.220000    0.6584000
42064.00   0.096261   0.227517   0.6561854    0.117000    0.218000    0.6557000
42065.00   0.095487   0.226057   0.6539538    0.115000    0.216000    0.6534000
42066.00   0.094684   0.224609   0.6518298    0.114000    0.214000    0.6511000
42067.00   0.093852   0.223173   0.6497560    0.113000    0.212000    0.6489000
42068.00   0.092995   0.221752   0.6476724    0.111000    0.210000    0.6466000
42069.00   0.092117   0.220345   0.6455229    0.110000    0.208000    0.6443000
42070.00   0.091222   0.218956   0.6432632    0.109000    0.207000    0.6420000
42071.00   0.090317   0.217587   0.6408669    0.108000    0.205000    0.6397000
42072.00   0.089404   0.216242   0.6383288    0.106000    0.204000    0.6375000
42073.00   0.088485   0.214922   0.6356643    0.105000    0.202000    0.6352000
42074.00   0.087567   0.213632   0.6329062    0.104000    0.201000    0.6329000
42075.00   0.086653   0.212376   0.6301000    0.103000    0.200000    0.6302000
42076.00   0.085750   0.211155   0.6272985    0.102000    0.198000    0.6276000
42077.00   0.084863   0.209973   0.6245540    0.100000    0.197000    0.6249000
42078.00   0.083998   0.208833   0.6219084    0.099000    0.195000    0.6223000
42079.00   0.083160   0.207738   0.6193803    0.098000    0.194000    0.6196000
42080.00   0.082351   0.206691   0.6169531    0.097000    0.193000    0.6167000
42081.00   0.081573   0.205695   0.6145682    0.096000    0.193000    0.6139000
42082.00   0.080822   0.204752   0.6121330    0.095000    0.192000    0.6110000
42083.00   0.080096   0.203862   0.6095460    0.094000    0.192000    0.6082000
42084.00   0.079390   0.203027   0.6067332    0.093000    0.191000    0.6053000
42085.00   0.078702   0.202247   0.6036800    0.092000    0.190000    0.6024000
42086.00   0.078027   0.201524   0.6004433    0.091000    0.190000    0.5996000
42087.00   0.077360   0.200856   0.5971340    0.090000    0.189000    0.5967000
42088.00   0.076698   0.200241   0.5938779    0.089000    0.189000    0.5939000
42089.00   0.076036   0.199679   0.5907764    0.088000    0.188000    0.5910000
42090.00   0.075371   0.199166   0.5878817    0.087000    0.188000    0.5883000
42091.00   0.074696   0.198701   0.5851957    0.086000    0.187000    0.5856000
42092.00   0.074011   0.198281   0.5826839    0.086000    0.187000    0.5830000
42093.00   0.073312   0.197903   0.5802936    0.085000    0.186000    0.5803000
42094.00   0.072601   0.197565   0.5779652    0.084000    0.186000    0.5776000
42095.00   0.071874   0.197261   0.5756383    0.083000    0.186000    0.5750000
42096.00   0.071131   0.196990   0.5732552    0.082000    0.185000    0.5724000
42097.00   0.070373   0.196746   0.5707666    0.082000    0.185000    0.5697000
42098.00   0.069596   0.196527   0.5681383    0.081000    0.184000    0.5671000
42099.00   0.068798   0.196328   0.5653568    0.080000    0.184000    0.5645000
42100.00   0.067976   0.196145   0.5624308    0.079000    0.184000    0.5617000
42101.00   0.067127   0.195974   0.5593901    0.078000    0.183000    0.5589000
42102.00   0.066248   0.195811   0.5562812    0.077000    0.183000    0.5562000
42103.00   0.065336   0.195653   0.5531613    0.076000    0.182000    0.5534000
42104.00   0.064391   0.195500   0.5500884    0.076000    0.182000    0.5506000
42105.00   0.063408   0.195349   0.5471104    0.075000    0.182000    0.5476000
42106.00   0.062390   0.195202   0.5442519    0.074000    0.181000    0.5446000
42107.00   0.061338   0.195056   0.5415040    0.073000    0.181000    0.5416000
42108.00   0.060251   0.194913   0.5388205    0.072000    0.180000    0.5386000
42109.00   0.059132   0.194771   0.5361227    0.071000    0.180000    0.5356000
42110.00   0.057982   0.194630   0.5333157    0.070000    0.180000    0.5325000
42111.00   0.056803   0.194488   0.5303155    0.068000    0.180000    0.5293000
42112.00   0.055601   0.194343   0.5270781    0.067000    0.180000    0.5262000
42113.00   0.054379   0.194194   0.5236205    0.066000    0.180000    0.5230000
42114.00   0.053147   0.194042   0.5200213    0.065000    0.180000    0.5199000
42115.00   0.051913   0.193888   0.5163977    0.063000    0.179000    0.5166000
42116.00   0.050682   0.193733   0.5128685    0.062000    0.179000    0.5134000
42117.00   0.049458   0.193578   0.5095191    0.061000    0.179000    0.5101000
42118.00   0.048242   0.193426   0.5063829    0.059000    0.179000    0.5069000
42119.00   0.047038   0.193276   0.5034451    0.058000    0.179000    0.5036000
42120.00   0.045847   0.193131   0.5006586    0.056000    0.179000    0.5004000
42121.00   0.044672   0.192991   0.4979625    0.055000    0.179000    0.4972000
42122.00   0.043517   0.192859   0.4952943    0.053000    0.180000    0.4940000
42123.00   0.042385   0.192733   0.4925950    0.052000    0.180000    0.4908000
42124.00   0.041274   0.192617   0.4898130    0.050000    0.180000    0.4876000
42125.00   0.040185   0.192508   0.4869085    0.048000    0.180000    0.4846000
42126.00   0.039119   0.192409   0.4838591    0.047000    0.180000    0.4815000
42127.00   0.038076   0.192317   0.4806634    0.045000    0.181000    0.4785000
42128.00   0.037057   0.192231   0.4773418    0.044000    0.181000    0.4754000
42129.00   0.036067   0.192146   0.4739344    0.042000    0.181000    0.4724000
42130.00   0.035104   0.192061   0.4704966    0.040000    0.182000    0.4695000
42131.00   0.034171   0.191977   0.4670908    0.039000    0.182000    0.4666000
42132.00   0.033267   0.191893   0.4637744    0.037000    0.183000    0.4636000
42133.00   0.032395   0.191811   0.4605841    0.036000    0.183000    0.4607000
42134.00   0.031552   0.191732   0.4575226    0.034000    0.184000    0.4578000
42135.00   0.030738   0.191656   0.4545535    0.032000    0.184000    0.4549000
42136.00   0.029953   0.191584   0.4516067    0.031000    0.185000    0.4520000
42137.00   0.029197   0.191517   0.4485951    0.029000    0.185000    0.4491000
42138.00   0.028470   0.191456   0.4454372    0.028000    0.186000    0.4462000
42139.00   0.027772   0.191399   0.4420806    0.026000    0.186000    0.4433000
42140.00   0.027104   0.191349   0.4385193    0.024000    0.187000    0.4404000
42141.00   0.026463   0.191303   0.4347997    0.023000    0.187000    0.4375000
42142.00   0.025851   0.191261   0.4310112    0.021000    0.188000    0.4347000
42143.00   0.025266   0.191223   0.4272623    0.020000    0.188000    0.4318000
42144.00   0.024707   0.191187   0.4236496    0.018000    0.189000    0.4289000
42145.00   0.024174   0.191153   0.4202328    0.016000    0.190000    0.4259000
42146.00   0.023660   0.191121   0.4170238    0.015000    0.190000    0.4229000
42147.00   0.023163   0.191091   0.4139931    0.013000    0.191000    0.4199000
42148.00   0.022678   0.191064   0.4110859    0.012000    0.191000    0.4169000
42149.00   0.022199   0.191040   0.4082387    0.010000    0.192000    0.4139000
42150.00   0.021724   0.191017   0.4053908    0.009000    0.193000    0.4106000
42151.00   0.021250   0.190994   0.4024893    0.008000    0.193000    0.4074000
42152.00   0.020770   0.190971   0.3994923    0.006000    0.194000    0.4041000
42153.00   0.020280   0.190949   0.3963728    0.005000    0.194000    0.4009000
42154.00   0.019776   0.190925   0.3931219    0.004000    0.195000    0.3976000
42155.00   0.019254   0.190901   0.3897500    0.003000    0.196000    0.3941000
42156.00   0.018715   0.190875   0.3862870    0.002000    0.196000    0.3906000
42157.00   0.018156   0.190850   0.3827794    0.000000    0.197000    0.3872000
42158.00   0.017577   0.190827   0.3792856   -0.001000    0.197000    0.3837000
42159.00   0.016976   0.190808   0.3758664   -0.002000    0.198000    0.3802000
42160.00   0.016356   0.190795   0.3725704   -0.003000    0.198000    0.3767000
42161.00   0.015719   0.190790   0.3694168   -0.004000    0.199000    0.3732000
42162.00   0.015068   0.190796   0.3663835   -0.005000    0.199000    0.3696000
42163.00   0.014407   0.190812   0.3634087   -0.006000    0.200000    0.3661000
42164.00   0.013735   0.190839   0.3604073   -0.007000    0.200000    0.3626000
42165.00   0.013053   0.190877   0.3572975   -0.007000    0.200000    0.3592000
42166.00   0.012362   0.190927   0.3540256   -0.008000    0.201000    0.3558000
42167.00   0.011662   0.190986   0.3505813   -0.009000    0.201000    0.3524000
42168.00   0.010954   0.191053   0.3470003   -0.010000    0.202000    0.3490000
42169.00   0.010240   0.191129   0.3433539   -0.011000    0.202000    0.3456000
42170.00   0.009519   0.191213   0.3397321   -0.012000    0.202000    0.3424000
42171.00   0.008791   0.191305   0.3362223   -0.013000    0.203000    0.3392000
42172.00   0.008058   0.191406   0.3328887   -0.014000    0.203000    0.3359000
42173.00   0.007323   0.191517   0.3297594   -0.015000    0.203000    0.3327000
42174.00   0.006592   0.191636   0.3268237   -0.016000    0.204000    0.3295000
42175.00   0.005869   0.191765   0.3240393   -0.016000    0.204000    0.3264000
42176.00   0.005159   0.191901   0.3213473   -0.017000    0.204000    0.3233000
42177.00   0.004465   0.192046   0.3186855   -0.018000    0.204000    0.3201000
42178.00   0.003788   0.192197   0.3159986   -0.019000    0.205000    0.3170000
42179.00   0.003132   0.192354   0.3132432   -0.020000    0.205000    0.3139000
42180.00   0.002499   0.192516   0.3103906   -0.021000    0.205000    0.3109000
42181.00   0.001889   0.192683   0.3074284   -0.021000    0.206000    0.3079000
42182.00   0.001303   0.192856   0.3043618   -0.022000    0.206000    0.3050000
42183.00   0.000740   0.193037   0.3012128   -0.022000    0.206000    0.3020000
42184.00   0.000202   0.193225   0.2980181   -0.023000    0.207000    0.2990000
42185.00  -0.000310   0.193423   0.2948268   -0.023000    0.207000    0.2960000
42186.00  -0.000794   0.193631   0.2916945   -0.024000    0.207000    0.2930000
42187.00  -0.001250   0.193850   0.2886731   -0.024000    0.207000    0.2900000
42188.00  -0.001679   0.194079   0.2857950   -0.025000    0.208000    0.2870000
42189.00  -0.002080   0.194321   0.2830565   -0.025000    0.208000    0.2840000
42190.00  -0.002456   0.194577   0.2804098   -0.025000    0.208000    0.2810000
42191.00  -0.002805   0.194845   0.2777733   -0.026000    0.209000    0.2779000
42192.00  -0.003130   0.195128   0.2750574   -0.026000    0.209000    0.2749000
42193.00  -0.003430   0.195427   0.2721975   -0.026000    0.209000    0.2718000
42194.00  -0.003708   0.195744   0.2691772   -0.027000    0.210000    0.2688000
42195.00  -0.003966   0.196082   0.2660328   -0.027000    0.210000    0.2659000
42196.00  -0.004202   0.196445   0.2628389   -0.027000    0.210000    0.2630000
42197.00  -0.004414   0.196839   0.2596849   -0.027000    0.210000    0.2600000
42198.00  -0.004600   0.197266   0.2566525   -0.028000    0.211000    0.2571000
42199.00  -0.004756   0.197730   0.2538000   -0.028000    0.211000    0.2542000
42200.00  -0.004877   0.198235   0.2511548   -0.028000    0.211000    0.2515000
42201.00  -0.004960   0.198781   0.2487125   -0.027000    0.211000    0.2488000
42202.00  -0.005000   0.199370   0.2464406   -0.027000    0.212000    0.2462000
42203.00  -0.004992   0.200001   0.2442871   -0.027000    0.212000    0.2435000
42204.00  -0.004932   0.200676   0.2421917   -0.027000    0.212000    0.2408000
42205.00  -0.004816   0.201393   0.2400963   -0.026000    0.212000    0.2384000
42206.00  -0.004643   0.202153   0.2379537   -0.026000    0.212000    0.2359000
42207.00  -0.004410   0.202956   0.2357321   -0.026000    0.213000    0.2335000
42208.00  -0.004117   0.203801   0.2334170   -0.025000    0.213000    0.2310000
42209.00  -0.003764   0.204685   0.2310113   -0.025000    0.213000    0.2286000
42210.00  -0.003348   0.205605   0.2285338   -0.024000    0.213000    0.2264000
42211.00  -0.002866   0.206557   0.2260158   -0.024000    0.213000    0.2242000
42212.00  -0.002321   0.207536   0.2234977   -0.023000    0.214000    0.2220000
42213.00  -0.001713   0.208538   0.2210256   -0.023000    0.214000    0.2198000
42214.00  -0.001045   0.209555   0.2186454   -0.022000    0.214000    0.2176000
42215.00  -0.000315   0.210579   0.2163925   -0.021000    0.214000    0.2155000
42216.00   0.000476   0.211604   0.2142759   -0.021000    0.214000    0.2135000
42217.00   0.001331   0.212624   0.2122651   -0.020000    0.215000    0.2114000
42218.00   0.002251   0.213636   0.2102885   -0.020000    0.215000    0.2094000
42219.00   0.003234   0.214635   0.2082511   -0.019000    0.215000    0.2073000
42220.00   0.004277   0.215616   0.2060678   -0.018000    0.215000    0.2053000
42221.00   0.005373   0.216573   0.2036984   -0.017000    0.215000    0.2032000
42222.00   0.006518   0.217503   0.2011655   -0.016000    0.215000    0.2012000
42223.00   0.007703   0.218405   0.1985464   -0.015000    0.215000    0.1991000
42224.00   0.008924   0.219276   0.1959452   -0.014000    0.216000    0.1971000
42225.00   0.010171   0.220115   0.1934584   -0.013000    0.216000    0.1951000
42226.00   0.011437   0.220919   0.1911510   -0.012000    0.216000    0.1930000
42227.00   0.012711   0.221686   0.1890489   -0.011000    0.216000    0.1910000
42228.00   0.013984   0.222416   0.1871428   -0.010000    0.216000    0.1889000
42229.00   0.015250   0.223106   0.1853992   -0.009000    0.216000    0.1869000
42230.00   0.016503   0.223758   0.1837679   -0.008000    0.216000    0.1848000
42231.00   0.017736   0.224372   0.1821913   -0.007000    0.216000    0.1827000
42232.00   0.018940   0.224947   0.1806110   -0.006000    0.216000    0.1805000
42233.00   0.020113   0.225484   0.1789761   -0.005000    0.216000    0.1784000
42234.00   0.021252   0.225982   0.1772496   -0.004000    0.216000    0.1763000
42235.00   0.022358   0.226444   0.1754130   -0.002000    0.216000    0.1742000
42236.00   0.023430   0.226867   0.1734666   -0.001000    0.216000    0.1721000
42237.00   0.024465   0.227255   0.1714277    0.000000    0.216000    0.1699000
42238.00   0.025459   0.227607   0.1693264    0.001000    0.216000    0.1678000
42239.00   0.026407   0.227925   0.1672016    0.002000    0.216000    0.1657000
42240.00   0.027305   0.228211   0.1650959    0.003000    0.216000    0.1636000
42241.00   0.028151   0.228464   0.1630508    0.004000    0.216000    0.1616000
42242.00   0.028942   0.228683   0.1610997    0.005000    0.216000    0.1595000
42243.00   0.029674   0.228869   0.1592580    0.006000    0.216000    0.1575000
42244.00   0.030340   0.229023   0.1575102    0.007000    0.217000    0.1554000
42245.00   0.030935   0.229145   0.1558022    0.007000    0.217000    0.1534000
42246.00   0.031459   0.229236   0.1540466    0.008000    0.217000    0.1515000
